莊	 997
i	 996
乙	 996
就	 991
洪	 989
坐	 987
倫	 984
岡	 982
遇	 980
襄	 978
輕	 977
班	 976
敬	 975
希	 973
放	 973
獲	 969
谷	 968
創	 966
−	 965
專	 964
橋	 963
3	 962
單	 961
罷	 961
救	 958
的	 958
軒	 958
゙	 955
榮	 955
賀	 954
〈	 952
〉	 952
造	 952
紹	 950
殿	 947
惡	 946
穆	 946
淮	 944
嚴	 943
源	 942
庫	 941
助	 940
憲	 940
赴	 938
熙	 937
尊	 936
呂	 935
葉	 934
亮	 932
球	 931
陷	 931
述	 930
宇	 928
羽	 928
點	 925
免	 923
持	 923
卅	 922
烈	 922
渡	 916
印	 915
酒	 914
序	 909
乾	 908
唯	 904
虎	 901
誠	 898
曾	 897
步	 896
男	 895
赤	 893
條	 892
習	 890
帥	 887
恐	 886
閣	 886
援	 885
顯	 885
智	 880
害	 879
製	 879
耶	 878
編	 876
卡	 865
寺	 864
役	 864
附	 864
管	 861
奔	 860
d	 858
y	 858
冬	 857
孟	 857
友	 856
弗	 856
籍	 856
葬	 855
麗	 855
盟	 854
飛	 854
呼	 853
假	 851
館	 850
散	 848
種	 848
微	 847
銀	 847
爵	 845
祿	 843
貞	 842
仍	 837
切	 837
境	 837
聽	 836
葛	 836
傷	 835
勇	 833
推	 833
寇	 832
諱	 832
錢	 831
釋	 827
轅	 826
井	 824
讀	 824
塔	 823
牛	 820
k	 818
私	 818
提	 815
frac	 812
圓	 811
妃	 811
廟	 810
養	 810
急	 805
藏	 805
m	 803
演	 803
網	 803
待	 802
薩	 801
季	 800
程	 800
具	 799
移	 799
迎	 799
央	 795
局	 795
增	 794
徙	 794
俗	 793
懼	 793
符	 791
版	 789
防	 789
冠	 788
尤	 787
揚	 784
負	 783
郭	 783
f	 781
題	 781
台	 780
根	 780
戲	 779
恭	 775
啟	 774
醫	 770
轄	 769
棄	 768
儒	 767
犯	 766
巡	 764
便	 763
奴	 762
斷	 759
決	 758
域	 757
抗	 757
厚	 756
虛	 755
竹	 754
雙	 753
隸	 752
]	 751
刑	 750
弘	 749
[	 746
候	 746
牙	 746
舍	 746
端	 745
昔	 744
送	 743
施	 741
須	 741
幼	 739
袁	 739
賈	 739
申	 738
藝	 738
彼	 736
索	 735
疑	 732
叛	 731
縱	 731
;	 730
願	 728
旋	 727
船	 727
劇	 724
橫	 724
支	 722
超	 722
導	 719
識	 718
隊	 718
韻	 714
場	 713
投	 712
句	 711
桂	 709
肅	 709
品	 708
幸	 708
奪	 707
給	 707
速	 704
充	 703
庶	 703
雨	 701
傅	 700
叔	 700
旅	 700
究	 697
話	 696
房	 691
拒	 691
杜	 690
甘	 690
牧	 688
諫	 688
例	 686
漸	 685
勞	 684
曼	 681
震	 680
狀	 679
毛	 678
協	 677
鹿	 676
泉	 675
那	 675
升	 674
逆	 673
掌	 671
v	 669
僧	 669
欽	 668
範	 663
邪	 662
署	 659
窮	 654
覺	 654
摩	 653
息	 648
依	 647
頓	 647
篇	 646
祭	 642
累	 642
休	 641
肇	 641
e	 640
注	 639
尾	 638
街	 637
魚	 637
貝	 636
宰	 635
粵	 634
隱	 634
靖	 634
育	 633
瑞	 632
帶	 630
賦	 630
s	 629
環	 629
訓	 629
頗	 628
影	 626
組	 626
p	 624
倉	 623
鳳	 621
堯	 619
旗	 619
獄	 619
盧	 619
算	 619
僅	 618
效	 618
熱	 618
屢	 616
熊	 616
荊	 616
隋	 616
贊	 615
豫	 614
財	 614
黎	 614
感	 610
氧	 609
祥	 609
駐	 609
壯	 606
衡	 606
辛	 605
差	 604
弱	 603
徵	 603
緒	 603
落	 602
患	 601
浙	 601
桓	 600
仙	 599
廉	 599
拔	 599
朗	 599
讓	 599
敦	 598
勳	 597
憂	 597
雜	 597
喪	 596
蕭	 595
哲	 594
振	 594
樓	 594
賞	 594
突	 593
翰	 593
逐	 593
酸	 592
但	 591
殊	 591
竟	 591
茲	 591
蔡	 590
the	 590
聚	 589
鄰	 589
複	 588
補	 584
丙	 583
暴	 581
尺	 580
段	 580
允	 579
旨	 579
案	 579
招	 578
席	 577
哥	 576
責	 575
築	 574
徽	 572
柳	 572
墨	 570
鹽	 570
哀	 569
早	 569
朔	 569
筆	 569
研	 568
飲	 567
・	 565
貢	 565
贈	 565
余	 562
茶	 562
靜	 562
瓦	 561
按	 560
禦	 560
崎	 559
庭	 559
割	 558
脫	 558
賓	 556
寒	 555
純	 553
奈	 552
溪	 552
t	 550
凱	 550
茂	 550
冀	 549
派	 549
乞	 548
匈	 548
費	 548
|	 547
侵	 547
陛	 547
避	 544
陣	 544
予	 543
檀	 543
董	 543
丘	 541
藥	 541
幽	 538
續	 538
衰	 536
虞	 535
適	 535
翼	 532
際	 532
值	 530
濱	 530
干	 529
雷	 529
怨	 528
!	 527
g	 526
亭	 526
苦	 526
危	 525
技	 524
豈	 524
雪	 524
－	 524
舟	 522
范	 522
嶺	 521
托	 521
查	 521
階	 521
抵	 520
覆	 520
劍	 518
r	 517
屋	 517
艾	 517
鳥	 517
森	 516
浦	 516
畢	 516
閩	 514
堡	 513
湯	 513
稍	 512
錫	 512
閱	 510
伴	 509
輒	 509
辰	 509
霸	 509
池	 506
肖	 506
諾	 505
慕	 504
逾	 504
【	 502
】	 502
試	 502
u	 501
念	 501
禍	 501
麥	 501
”	 500
游	 500
現	 499
優	 498
“	 497
捷	 497
巨	 495
貨	 495
戎	 494
毒	 494
限	 493
併	 492
旦	 492
顏	 492
of	 492
仕	 491
宿	 491
藩	 491
孤	 490
折	 490
瑪	 489
寬	 488
綱	 488
汗	 487
冰	 486
整	 486
樹	 486
覽	 486
甫	 485
4	 484
珍	 484
項	 484
刊	 483
賴	 482
講	 481
懿	 480
警	 480
遜	 480
鼓	 480
諭	 479
雍	 479
馳	 479
紫	 478
幹	 477
鄧	 477
哉	 475
忌	 475
撰	 475
檢	 475
詣	 475
證	 475
蕃	 474
藤	 474
傑	 473
岸	 473
殷	 473
閉	 473
麻	 473
糧	 472
答	 471
'	 470
映	 470
仄	 469
坦	 469
梅	 469
悅	 468
攝	 468
庚	 467
樞	 467
誤	 467
判	 465
午	 465
岩	 465
并	 464
陶	 463
偽	 462
彰	 462
韋	 462
毀	 461
介	 460
稿	 460
構	 459
淵	 459
臘	 459
繁	 458
婦	 452
潮	 451
卓	 450
愈	 450
歿	 450
驚	 450
姬	 449
辯	 449
埃	 448
播	 448
盜	 448
藍	 448
弼	 447
彌	 447
規	 446
蔣	 445
貧	 445
頃	 445
豪	 442
勤	 441
夢	 441
笑	 441
謙	 441
h	 440
勸	 440
標	 440
配	 440
僕	 439
融	 439
血	 439
辦	 439
頁	 439
寵	 437
芳	 437
珠	 436
減	 435
尹	 434
緬	 433
翌	 433
陝	 433
骨	 433
沒	 432
捕	 429
短	 429
擢	 428
薦	 428
輩	 428
…	 427
俊	 427
垂	 427
綠	 427
虜	 427
洞	 426
鴻	 426
險	 424
